created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 10 19:02:41 +0000 2024;1745159242187677775;@FFAAECUADOR @PoliciaEcuador @FiscaliaEcuador usen #tiktok para encontrar a los adoradores de las bandas, hay mucho material para capturar a miles de pendejos asesinos o aprendices de narcos. #EcuadorExigeSeguridad;0;0;0;0;es;261360396;1745159242187677775;jacvvader;https://twitter.com/jacvvader/status/1745159242187677775
Wed Jan 10 19:02:41 +0000 2024;1745159241315303540;Autoridades ecuatorianas capturan presunto autor de asesinar dos policías - vía @PaginaUnoDo -https://t.co/enPBVozxWj  #PaginaUnoDo #Internacionales #AutoridadesEcuatorinas #Ecuador #Captura #AutorDeHomicidio #DosPoliciasMuertos #EcuadorBajoAtaque #EcuadorExigeSeguridad… https://t.co/s4kE2hsUL3;0;0;0;0;es;1547660709999218700;1745159241315303540;paginaunodo;https://twitter.com/paginaunodo/status/1745159241315303540
Wed Jan 10 19:02:39 +0000 2024;1745159232238805471;La pura verdad #FuerzaEcuador #EcuadorDeMalEnPeor #EcuadorExigeSeguridad https://t.co/UwA5NQfZOi;0;0;0;0;es;3288027676;1745159232238805471;rincondellobo;https://twitter.com/rincondellobo/status/1745159232238805471
Wed Jan 10 19:02:35 +0000 2024;1745159215822315749;Es momento de llenar la fosa común y limpiar las cárceles !! #EcuadorBajoAtaque;0;0;0;2;es;2189929349;1745159215822315749;cristinaDeVil;https://twitter.com/cristinaDeVil/status/1745159215822315749
Wed Jan 10 19:02:16 +0000 2024;1745159135870484604;You take power away from people when they expect a fight from you but you step them down to where they belong. No Unqualified enemies in 2024.  #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 #bcafc #bcaf;0;0;0;2;en;1504940213403099139;1745159135870484604;CertifiedMia_2;https://twitter.com/CertifiedMia_2/status/1745159135870484604
Wed Jan 10 19:02:10 +0000 2024;1745159112076263687;Future of Pakistan Cricket in a single frame. #PakistanCricketTeam #PAKvsNZ #NZvsPAK #NZvPAK #PAKvsNZ #PAKvNZ #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 #bcafc #EknathShinde #โดดเด่นในทุกช็อต https://t.co/OVCXCKRkVM;0;0;2;3;en;1584649933155598336;1745159112076263687;usmanvlogs9;https://twitter.com/usmanvlogs9/status/1745159112076263687
Wed Jan 10 19:02:07 +0000 2024;1745159098436293021;Onana prefers to miss Cameroon match than to miss Man United's match, he really wants to finish the club completely. #BitcoinETF  #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #remaniement https://t.co/QLeCyoO3Sa;0;0;0;0;en;1484926255397064707;1745159098436293021;ezekiel_agbede;https://twitter.com/ezekiel_agbede/status/1745159098436293021
Wed Jan 10 19:01:47 +0000 2024;1745159015686934712;This guy is good . Conductor way sabi #bcafc #BitcoinETF #EcuadorBajoAtaque #EknathShinde #remaniement #FYP https://t.co/6Yy0IzgXoh;0;0;0;0;en;3717492377;1745159015686934712;comerade01;https://twitter.com/comerade01/status/1745159015686934712
Wed Jan 10 19:01:27 +0000 2024;1745158929892384829;@LaPosta_Ecu #Ecuador #EcuadorBajoAtaque por favor todos los que crean en el gobierno y estén arto de la mierda publicitaria de estos manes que no sirven para nada, por favor reporte esta cuenta de porquería, así ya se acaba de raíz por favor.;0;0;0;0;es;1247050207952605184;1745086419071082515;MrSanAndres2;https://twitter.com/MrSanAndres2/status/1745158929892384829
Wed Jan 10 19:01:00 +0000 2024;1745158820244938869;PLATINUM VIP kanalımdan paylaştığım bir işlemimiz daha gün içerisinde beklenen kar seviyesine ulaşmıştır ☺️💸  90 USD ✍🏻 2700 TL ✍🏻  Gün içerisinde kârımızı cebimize aldık 🙏🏻  #EcuadorExigeSeguridad #fenerinmacivar #Binance #bıst https://t.co/hoxwkjPoIL;0;0;0;2;tr;1651505402847059968;1745158820244938869;ezgi_ongoren;https://twitter.com/ezgi_ongoren/status/1745158820244938869
Wed Jan 10 19:00:55 +0000 2024;1745158799638294927;Para todos aquellos que piensan que marginar y discriminar a los pobres es la solución a la delincuencia. Quieren un @nayibbukele esto es lo que él haría como parte de la solución 👏 #EcuadorBajoAtaque;0;0;0;0;es;1258799261963243521;1745158799638294927;pilarcita0506;https://twitter.com/pilarcita0506/status/1745158799638294927
Wed Jan 10 19:00:52 +0000 2024;1745158784626852000;😱😨La mafia está bien enquistada, arraigada en Ecuador y es hora de combatirla! #EcuadorBajoAtaque;0;0;0;0;es;1291707085;1745158784626852000;cinthy_moran;https://twitter.com/cinthy_moran/status/1745158784626852000
Wed Jan 10 19:00:40 +0000 2024;1745158734106492998;الناطق باسم جماعة أنصار الله الحوثيين: الملاحة الدولية آمنة وعلى الولايات المتحدة الامريكية التوقف عن تضليل العالم .  #EcuadorBajoAtaque #EcuadorDeMalEnPeor  #呪術本誌 #呪術廻戦                               #呪術本誌 #เบียร์เดอะวอยซ์ #เบียร์thevoice;1;0;0;0;ar;1175446897768706048;1745158734106492998;latestnews2026;https://twitter.com/latestnews2026/status/1745158734106492998
Wed Jan 10 19:00:38 +0000 2024;1745158725168513283;Los tres filtros, algo que puede ayudar a combatir el estado de terror que quieren impartir en este #EcuadorBajoAtaque;0;0;0;0;es;1041250430691340288;1745158725168513283;pablo_buitron_j;https://twitter.com/pablo_buitron_j/status/1745158725168513283
Wed Jan 10 19:00:13 +0000 2024;1745158622131138954;Recomendaciones para cuidar la salud mental de los más pequeños !!! ❤️🏠👨‍👩‍👧‍👦  #EcuadorBajoAtaque  #SaludMental #niñosecuador https://t.co/xid3QWrk4g;0;0;0;0;es;171737429;1745158622131138954;krolinaqg;https://twitter.com/krolinaqg/status/1745158622131138954
Wed Jan 10 19:00:09 +0000 2024;1745158603470713093;Same Energy 👀💯 #PAKvsNZ #NZvsPAK #NZvPAK #PAKvsNZ #PAKvNZ #BabarAzam #BabarAzam #AzamKhan #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 #bcafc #EknathShinde #โดดเด่นในทุกช็อต #ShadabKhan #MohammadRizwan #Naseem https://t.co/sXhzaCVDYa;0;0;2;2;en;1584649933155598336;1745158603470713093;usmanvlogs9;https://twitter.com/usmanvlogs9/status/1745158603470713093
Wed Jan 10 18:59:44 +0000 2024;1745158500836077999;Time management is easy or time waste? Which is more stressful? #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement;0;0;0;0;en;1495657685387079684;1745158500836077999;3Moaiyadi;https://twitter.com/3Moaiyadi/status/1745158500836077999
Wed Jan 10 18:59:04 +0000 2024;1745158330488668557;#pubgmobile #pubgmemes #pubgfunny  #viral #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque https://t.co/2CdRD62lIV;0;0;0;0;qme;896447566203805696;1745158330488668557;Awaisniazi7701;https://twitter.com/Awaisniazi7701/status/1745158330488668557
Wed Jan 10 18:58:41 +0000 2024;1745158235818963081;@actis_esteban Debería importar más el consumo de cocaína que la incautación (mínimo %). La demanda es la raíz del problema (evitemos por ahora el caso de la legalización). Hay que mirar más arriba en el mapa. #EcuadorBajoAtaque es otra víctima. Ya vimos bastante de “war on drugs”.;0;0;0;0;es;118756065;1745060505578852626;edemiguel;https://twitter.com/edemiguel/status/1745158235818963081
Wed Jan 10 18:58:17 +0000 2024;1745158135541624954;#Ecuador El presidente de Ecuador, Daniel Noboa, anuncia la deportación de 1.500 criminales y terroristas extranjeros en cárceles del país, destacando que el 90% son originarios de Colombia.  #EcuadorBajoAtaque #EcuadorBajoAtaqueTerrorista https://t.co/XOPhQvpqdG;0;0;0;0;es;1644131750384107521;1745158135541624954;TvtellingN;https://twitter.com/TvtellingN/status/1745158135541624954
Wed Jan 10 18:58:01 +0000 2024;1745158067862581547;Brigade Al-Quds dan Brigade Salah al-Din Al-Nasser meluncurkan Lava Mortir ke arah kumpulan Teroris dan kendaraannya di Jalur Gaza utara.  #StrikeForGaza  #HamasAttack #FreePalestine #IsraelTerrorist #EcuadorBajoAtaque https://t.co/54r7n1NW1d;0;0;0;0;in;838025682756091904;1745158067862581547;marjinal_69;https://twitter.com/marjinal_69/status/1745158067862581547
Wed Jan 10 18:57:52 +0000 2024;1745158030742692192;3 puanı 7 golle alıyoruz! 💪 #BitcoinETF #찬열_엑소엘_선물_해줘 #nadiedicenada #EcuadorBajoAtaque #remaniement #fenerinmacivar #EcuadorExigeSeguridad #luzutv #dax18 #EcuadorDeMalEnPeor https://t.co/AnS87cfIEE;0;0;0;0;tr;1699891551663796224;1745158030742692192;Fenerbahes38299;https://twitter.com/Fenerbahes38299/status/1745158030742692192
Wed Jan 10 18:57:51 +0000 2024;1745158025583767672;@KAVA_CHAIN 2024 is the year of dragons, so all #kava hubbers should get ready for the big thing happening at $Kava   #vunzigewoensdag #yousralkh #พัคโบกอม #EcuadorBajoAtaque #zarcia #AFCON2023 https://t.co/yMjRYvdOry;0;1;3;3;en;1726245899603431425;1745158025583767672;ogunyando37873;https://twitter.com/ogunyando37873/status/1745158025583767672
Wed Jan 10 18:57:45 +0000 2024;1745157999772029364;#ATENCION #Urgente  11 muertos, daños materiales especialmente carros explotados con  bombas y 70 detenidos por los atentados, deja los dos días de estado de excepción, 8 y 9 de enero. Los detenidos serán procesados por terrorismo. #EcuadorBajoAtaque https://t.co/uw1Q2RhGc6;0;0;0;1;es;78132725;1745157999772029364;PabloVillacisT;https://twitter.com/PabloVillacisT/status/1745157999772029364
Wed Jan 10 18:57:15 +0000 2024;1745157875511578741;#vunzigewoensdag #yousralkh #พัคโบกอม #พัคโบกอม #EcuadorBajoAtaque #zarcia #Fights #พัคโบกอม #TXTatCCMA2023 #EcuadorDeMalEnPeor https://t.co/IDcHLLtOKI;0;0;0;0;qme;1734655857248378880;1745157875511578741;ayazAthlete;https://twitter.com/ayazAthlete/status/1745157875511578741
Wed Jan 10 18:57:10 +0000 2024;1745157852287672541;#EcuadorBajoAtaque;0;0;0;0;qht;1745123281017970688;1745157852287672541;ELPODERLIBERTAD;https://twitter.com/ELPODERLIBERTAD/status/1745157852287672541
Wed Jan 10 18:57:05 +0000 2024;1745157833425928270;#AlertaPanas  El Comandante de la Zona 8, Víctor Herrera, informa que se han registrado 14 homicidios intencionales, cuatro fallecidos y dos heridos en #Guayaquil durante estos días de emergencia en el Ecuador #EcuadorBajoAtaque https://t.co/UxdHtN3THP;0;1;0;2;es;1524431376627470344;1745157833425928270;onlypanasec;https://twitter.com/onlypanasec/status/1745157833425928270
Wed Jan 10 18:57:04 +0000 2024;1745157828740812864;#Epstein nasıl ya nasıl hiç kimsenin bu vahşete sesi cikmacakmı #iğrenç #찬열_엑소엘_선물_해줘 #nadiedicenada #EcuadorExigeSeguridad #remaniement;1;0;0;0;tr;1493174571335393287;1745157828740812864;FadimeCOSKUN14;https://twitter.com/FadimeCOSKUN14/status/1745157828740812864
Wed Jan 10 18:56:40 +0000 2024;1745157727918137373;Gabayga magaciisa  (Soomali kala dhantaalan)  #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 #bcafc #โดดเด่นในทุกช็อต #EknathShinde #โดดเด่นในทุกช็อต #BitcoinETF #EknathShinde https://t.co/LfVa8pxAwQ;0;0;0;1;tl;1572102621636313088;1745157727918137373;CanshuurMedia;https://twitter.com/CanshuurMedia/status/1745157727918137373
Wed Jan 10 18:56:45 +0000 2024;1745157751066734704;Aap k likes amd comment k lye betha hu kab se kardo yaar #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 #bcafc #EknathShinde #โดดเด่นในทุกช็อต https://t.co/1KQu6zzqEh;0;2;0;0;ht;1607815105710026757;1745157751066734704;aneeslarik28;https://twitter.com/aneeslarik28/status/1745157751066734704
Wed Jan 10 18:56:56 +0000 2024;1745157795530289513;ECUADOR. El presidente Daniel Noboa anuncia la deportación de 1.500 presos extranjeros iniciando esta semana con ciudadanos colombianos, peruanos y venezolanos por ser de países más cercanos, representan el 90% de población extranjera en cárceles del país.  #EcuadorBajoAtaque https://t.co/VLsjEYh6Sp;0;0;0;0;es;1726613765221720064;1745157795530289513;noticiasmituy;https://twitter.com/noticiasmituy/status/1745157795530289513
Wed Jan 10 18:56:30 +0000 2024;1745157686885302390;"#Video 🔴 No te pierdas FUERZAS ARMADAS ADVIERTEN: ""DESDE HOY GRUPOS TERRORISTAS SE CONVIERTEN EN OBJETIVO MILITAR""""  ▶️ https://t.co/4sotuG5Tlv   #Ecuador #EcuadorBajoAtaque #EcuadorBajoAtaqueTerrorista #DanielNoboa https://t.co/dIu3qdiavM""";0;0;0;1;es;180897305;1745157686885302390;WuanPlus;https://twitter.com/WuanPlus/status/1745157686885302390
Wed Jan 10 18:56:07 +0000 2024;1745157591293178133;Friendships are one of the most important things in life. Jobs, cities, and circumstances change, but best friends are constant. #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵;0;0;4;7;en;1412438326301249536;1745157591293178133;ayub_affaq;https://twitter.com/ayub_affaq/status/1745157591293178133
Wed Jan 10 18:56:07 +0000 2024;1745157590118772835;हर हर महादेव। 🙏  #EcuadorBajoAtaque #bholenath https://t.co/XwedLn7SJ6;0;0;0;1;hi;1726266701254459392;1745157590118772835;vikhyat891106;https://twitter.com/vikhyat891106/status/1745157590118772835
Wed Jan 10 18:55:32 +0000 2024;1745157443737518446;⚡Ecuador's citizens take up arms against drug cartels  Locals in Ecuador can be seen arming themselves and joining forces with the police to combat the rising narcoterrorism sweeping through their country  #EcuadorDeMalEnPeor #ECUADOR #EcuadorBajoAtaque https://t.co/v7fXUNeyWL;0;0;1;1;en;1684991649116516354;1745157443737518446;Every_Niche;https://twitter.com/Every_Niche/status/1745157443737518446
Wed Jan 10 18:55:21 +0000 2024;1745157395536380416;ہم دوبارہ کبھی نہیں ملینگے   یہ کوئی  کہانی  نہیں ہے ۔۔۔ #BitcoinETF  #vunzigewoensdag  #찬열_엑소엘_선물_해줘  #EcuadorBajoAtaque  #พัคโบกอม  #โดดเด่นในทุกช็อต;0;0;0;0;ur;1722275325181366273;1745157395536380416;Abdulrehman9854;https://twitter.com/Abdulrehman9854/status/1745157395536380416
Wed Jan 10 18:55:07 +0000 2024;1745157339265552886;🌷 #BitcoinETF #EknathShinde #พัคโบกอม #EcuadorBajoAtaque;0;0;1;2;qme;1519217556757884928;1745157339265552886;zahidhu90146627;https://twitter.com/zahidhu90146627/status/1745157339265552886
Wed Jan 10 18:55:04 +0000 2024;1745157326892388790;سيل من البشر في بريطانيا ، اللهم كن لاهل غزة في كل بقاع الارض #غزه_تقاوم_وستنتصر #EcuadorBajoAtaque #Fights #yousralkh https://t.co/BPhP0DxyVT;0;0;1;5;ar;826797563059789824;1745157326892388790;Fawzi84731196;https://twitter.com/Fawzi84731196/status/1745157326892388790
Wed Jan 10 18:54:39 +0000 2024;1745157218532471006;Hay una respuesta a todo lo que está pasando:  PLAN ECUADOR.  ¿Sabes qué es? ¿No? Averigua, que para algo te sirva el internet aparte de la chismearía. Te dejo una pista: Plan Cóndor de los 80. #EcuadorBajoAtaque #EcuadorEnGuerra #EcuadorExigeSeguridad;0;0;0;1;es;296582860;1745157218532471006;RaPdikalVR;https://twitter.com/RaPdikalVR/status/1745157218532471006
Wed Jan 10 18:54:35 +0000 2024;1745157205798891643;Nature #BitcoinETF #vunzigewoensdag #찬열_엑소엘_선물_해줘 #EcuadorBajoAtaque #พัคโบกอม #remaniement #MunawaraFaruqui𓃵 https://t.co/zODWt6JuAe;0;0;0;2;en;1441880383511953413;1745157205798891643;DC_TANI;https://twitter.com/DC_TANI/status/1745157205798891643
Wed Jan 10 18:54:31 +0000 2024;1745157187666677933;Todo nuestro apoyo a @rodolfocarter en su diagnóstico y medidas urgentes a tomar en Chile! .Cerrar toda la frontera Norte,en particular en virtud de los hechos de Ecuador. #EcuadorBajoAtaque viva Rodolfo Carter ,Dios lo bendiga! Viva la 🗽 Libertad! #ContigoCHV @Sinfiltros_tv;0;1;3;7;es;1389697154520846338;1745157187666677933;RicardoCappele7;https://twitter.com/RicardoCappele7/status/1745157187666677933
Wed Jan 10 18:54:22 +0000 2024;1745157150161166342;La @PoliciaEcuador y @FFAAECUADOR haciendo su parte en la calles. Esperemos que la @FiscaliaEcuador no la cague y que @CJudicaturaEc no venda la justicia a los delincuentes. #Ecuador #EcuadorBajoAtaque  #EcuadorExigeSeguridad  #EcuadorNoAguantaMas;0;0;1;1;es;1179969770973736960;1745157150161166342;AccinLibertari1;https://twitter.com/AccinLibertari1/status/1745157150161166342
Wed Jan 10 18:53:44 +0000 2024;1745156989226004604;However, during intense exchange of fire, two brave soldiers  Sepoy Muhammad Afzal (age 29 years) and Sepoy Ibrar Hussain (age 27 years), having fought gallantly, embraced Shahadat.3/4 #vunzigewoensdag  #yousralkh  #EcuadorBajoAtaque  #zarcia  #AFCON2023  #Bauernproteste;0;1;0;0;en;1549752007455539200;1745156981302964560;HinaAdil_1;https://twitter.com/HinaAdil_1/status/1745156989226004604
Wed Jan 10 18:54:01 +0000 2024;1745157061766246799;Jan.7, 2024 Hail the size of tennis balls damaged buildings and broke car windows in Villa de Merlo, #Argentina. How #HAIL forms #vunzigewoensdag #TaehyungxCeline #EcuadorBajoAtaque #nadiedicenada #Fights #EcuadorExigeSeguridad #WINTER #ParkBoGum #tctelevision #wednesdaythought https://t.co/AUvW5CeF2q;0;0;3;9;en;1443638688626397187;1745157061766246799;Vitalina_CS;https://twitter.com/Vitalina_CS/status/1745157061766246799
Wed Jan 10 18:53:56 +0000 2024;1745157040857649446;The HOUTHIS DRONE ATTACK on a U.S Ship  Until the end of the aggression &amp  lifting of the blockade of our brothers in Gaza, we will continue to prevent #Israeli ships or ships that are going to the ports of occupied #Palestine #BETTAGATE #GazaCallsPakistan_toICJ #EcuadorBajoAtaque https://t.co/wIrdYSZbUP;0;0;1;1;en;880825433037705216;1745156998897758603;VanessaAjise;https://twitter.com/VanessaAjise/status/1745157040857649446
Wed Jan 10 18:54:01 +0000 2024;1745157063297413313;UK lawmakers have decided to start a fresh debate about sending asylum-seekers arriving in Britain to Rwanda as preparations are made for new elections.  #UK #vunzigewoensdag #EcuadorBajoAtaque #zarcia https://t.co/DIIoK3aDJE;0;0;0;0;en;1732465549681324033;1745157063297413313;Haala_khan110;https://twitter.com/Haala_khan110/status/1745157063297413313
